"EffectiveDate";"Status";"SubService";"ExpressRoute";"Protocol";"Port";"Value";"Guid";"PublicationDate";"DescriptionIsParsable";"OperationType";"QuickDescription"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"80 & 443";"157.56.240.0/20";"afe6017e-f910-45df-b303-bfd5019fe710";"3/29/2016 7:44:28 PM";"True";"Adding";"Adding 7 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";;;"131.253.160.0/20";"8106dfa3-04cf-4c40-a9fe-7017ef9205df";"4/1/2016 1:30:52 PM";"True";"Adding";"Adding 2 New IP_Sets"
;;;;;;"N/A";"c8780112-60d2-4b59-8181-9ce7b39d20b2";"4/1/2016 1:30:52 PM";"False";"Unknown";"Unknown - read description"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"13.71.155.176";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"204.79.197.205";"cb6df7e7-9ddb-49eb-a229-2967d0f506e7";"4/5/2016 6:27:42 PM";"True";"Removing";"Removing 4 Old IP_Sets"
;;;;;;"N/A";"ef8105df-b303-4bfd-9029-fe7107efa204";"4/8/2016 5:19:54 PM";"True";"InfoONly";"Information - read description"
;;;;;;"N/A";"5cfb403a-fd60-418e-b810-6dfa304bfc50";"4/8/2016 5:19:54 PM";"True";"InfoONly";"Information - read description"
"4/14/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"portal.microsoftonline.com";"8e272aa8-da64-4453-8ce3-a78011351710";"4/14/2016 12:48:53 PM";"True";"Adding";"Adding 1 New FQDNs"
"4/14/2016 12:00:00 AM";"Optional";"Federation with Skype and public IM connectivity: Skype Search";"False";"TCP";"80";"Graph.skype.com";"a41a3d57-f9eb-4cda-988b-decc6f75aace";"4/14/2016 12:48:53 PM";"True";"Adding";"Adding 3 New FQDNs"
"4/8/2016 12:00:00 AM";"Required";"Office 365 ProPlus download";"False";"TCP";"80 and 443";"officecdn.microsoft.com.edgekey.net";"04cfc402-afd6-4018-af81-06dfb303bfd5";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 2 New FQDNs"
"4/22/2016 12:00:00 AM";"Required";"Office 365 shared infrastructure";"False";"TCP";"443";"officeclient.microsoft.com";"fd6018ef-8106-4dfa-b04b-fc5029fe7007";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 1 New FQDNs"
;;;;;;"N/A";"dfb303bf-d502-49fe-b107-efa204cfc402";"4/20/2016 7:08:01 PM";"True";"InfoONly";"Information - read description"
"5/22/2016 12:00:00 AM";"Optional";"Security and Compliance export";"False";"TCP";"443";"zoom-cs-prod*.cloudapp.net";"304cfc40-29fe-4701-bef9-205dfb303bfd";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 7 New FQDNs"
"5/22/2016 12:00:00 AM";"Optional";"Cloud App Security";"False";"TCP";"443";"13.91.98.185";"cfc402af-e701-47ef-9205-dfb303bfd501";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 3 New IP_Sets"
;;;;;;"N/A";"fd5019fe-8106-4efa-a04c-fc402afe6017";"4/20/2016 7:08:01 PM";"True";"InfoONly";"Information - read description"
"5/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"104.215.194.17";"4cfc402a-fd60-418e-b810-6dfb303bfd50";"4/29/2016 5:53:13 PM";"True";"Adding";"Adding 2 New IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.170.64/26";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Portal and Shared";"False";"TCP";"443";"111.221.16.0/21";"205cfb40-3afd-4601-8ef8-106dfa304bfc";"4/29/2016 5:53:15 PM";"True";"Removing";"Removing 2 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"132.245.0.0/16";"f9205cfb-303b-4fd6-818f-e8106dfa204c";"4/29/2016 5:52:16 PM";"True";"Removing";"Removing 3 Old IP_Sets"
;;;;;;"N/A";"c402afe6-017e-4f92-85df-b303bfd5019f";"4/29/2016 5:52:17 PM";"True";"InfoONly";"Information - read description"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.166.64/26";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"443";"111.221.112.0/21";"d5019fe8-106e-4fa2-84cf-c402afe6018e";"4/29/2016 5:52:19 PM";"True";"Removing";"Removing 5 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Optional: Required for OneNote notebooks";"False";"TCP";"443";"104.209.130.88";"fc5029fe-7107-4ef9-a05c-fb403afd6018";"5/3/2016 11:25:45 AM";"True";"Adding";"Adding 16 New IP_Sets"
"5/3/2016 12:00:00 AM";"Required";"Skype Meeting Broadcast attendee";"False";"TCP";"443";"*.keydelivery.mediaservices.windows.net";"107ef920-5cfb-4403-afd6-018ef8106dfa";"5/3/2016 11:25:45 AM";"True";"Adding";"Adding 8 New FQDNs"
"5/31/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.86.230.88";"029fe710-7ef9-4205-8fb4-03afd6018ff8";"5/18/2016 3:08:41 PM";"True";"Adding";"Adding 2 New IP_Sets"
"5/18/2016 12:00:00 AM";"Required";"Client push notification";"False";"TCP";"443";"wns.windows.com";"2afe6018-ef91-405d-bb30-3bfd5029fe71";"5/18/2016 3:08:39 PM";"True";"Adding";"Adding 12 New FQDNs"
"7/1/2016 12:00:00 AM";"Required";"Required for Skype for Business Online";"False";"TCP";"443";"52.112.0.0/15";"fb403afd-6018-4fe8-906d-fa304bfc5029";"5/18/2016 3:08:40 PM";"True";"Adding";"Adding 1 New IP_Sets"
"5/18/2016 12:00:00 AM";"Required";"Optional: Required for OneNote notebooks";"False";"TCP";"443";"13.93.219.105/32";"f9205cfb-403a-4fd6-818f-e8106dfa304b";"5/18/2016 3:08:36 PM";"True";"Adding";"Adding 2 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Exchange Online";"True";;;"40.105.0.0/16";"6efa204c-fc40-42af-a601-8ef9105dfb30";"6/1/2016 12:22:34 PM";"True";"Removing";"Removing 10 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Exchange Online";"True";;;"157.56.96.224/28";"106efa20-4cfc-4402-afd6-018ef9105dfb";"6/1/2016 12:22:35 PM";"True";"Adding";"Adding 30 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Exchange Online";"True";;;"2620:1ec:d::11";"9205cfb4-03af-4d60-98ff-8106dfa304bf";"6/1/2016 12:22:36 PM";"True";"Adding";"Adding 6 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Required for Skype for Business Online";"True";;;"23.103.130.0/24";"a204cfc4-02af-4d60-98ef-8105dfb303bf";"6/1/2016 12:22:37 PM";"True";"Adding";"Adding 4 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Required for Skype for Business Online";"True";;;"111.221.22.64/26";"02afd601-8ef9-4105-9fb3-03bfd5029fe7";"6/1/2016 12:22:38 PM";"True";"Removing";"Removing 3 Old IP_Sets"
"7/1/2016 12:00:00 AM";"Optional";"Security and compliance export";"False";;;"Compliance.outlook.com";"029fe701-7ef9-4205-8fb3-03afd6018fe8";"6/1/2016 12:22:39 PM";"True";"Adding";"Adding 1 New FQDNs"
"7/1/2016 12:00:00 AM";"Required";"Office 365 Portal";"True";;;"2603:1040:601::2f";"204cfc40-2afe-4601-bef9-105dfb303bfd";"6/1/2016 12:22:40 PM";"True";"Adding";"Adding 13 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Authentication and Identity";"True";;;"132.245.165.0/25";"07ef9205-cfb4-403a-bd60-18fe8106dfa3";"6/1/2016 12:22:42 PM";"True";"Removing";"Removing 1 Old IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Authentication and Identity";"True";;;"191.239.160.144/31";"3bfd5018-fe81-406d-ba20-4cfc402afe60";"6/1/2016 12:22:44 PM";"True";"Adding";"Adding 7 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Authentication and Identity";"True";;;"msm.microsoftonline.com";"afd6018e-f810-46df-a303-bfc5029fe710";"6/1/2016 12:22:46 PM";"True";"Adding";"Adding 15 New FQDNs"
"7/1/2016 12:00:00 AM";"Required";"Planner";"False";;;"13.107.13.82/31";"17ef9205-dfb3-403b-bd50-19fe8106efa2";"6/1/2016 12:22:52 PM";"True";"Adding";"Adding 2 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Yammer";"False";;;"13.107.9.158/31";"17ef9105-dfb3-403b-bd50-19fe8106efa2";"6/1/2016 12:22:50 PM";"True";"Adding";"Adding 2 New IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Exchange Online Protection";"True";;;"157.56.111.0/24";"106dfa30-4bfc-4502-9fe7-017ef9205cfb";"6/1/2016 12:22:53 PM";"True";"Removing";"Removing 1 Old IP_Sets"
"7/1/2016 12:00:00 AM";"Required";"Exchange Online Protection";"True";;;"216.32.180.0/23";"029fe710-7ef9-4205-8fb4-03afd6018ef8";"6/1/2016 12:22:56 PM";"True";"Adding";"Adding 1 New IP_Sets"
"8/1/2016 12:00:00 AM";"Required";"Office 365 Authentication and identity";"True";;;"2a01:111:2005:6::/64";"29fe7107-ef92-404c-bc40-3afd6018ef81";"6/13/2016 3:06:37 PM";"True";"Adding";"Adding 1 New IP_Sets"
"8/1/2016 12:00:00 AM";"Required";"Exchange Online Protection";"True";;;"207.46.101.128/26";"ef9205cf-b403-4afd-a018-fe8106dfa304";"6/13/2016 3:06:39 PM";"True";"Removing";"Removing 11 Old IP_Sets"
"8/1/2016 12:00:00 AM";"Required";"Exchange Online Protection";"True";;;"40.92.0.0/14";"29fe7017-ef92-405c-bb40-3afd6018fe81";"6/13/2016 3:06:41 PM";"True";"Adding";"Adding 1 New IP_Sets"
"8/1/2016 12:00:00 AM";"Required";"Exchange Online Protection";"False";;;"40mshrcstorageprod.blob.core.windows.net";"7ef9205d-fb30-43bf-9501-9fe8106dfa20";"6/13/2016 3:06:43 PM";"True";"Adding";"Adding 1 New FQDNs"
"6/13/2016 12:00:00 AM";"Required";"Office Online";"True";;;"13.94.209.165";"8ef9105d-fb30-43bf-9502-9fe7106efa20";"6/13/2016 3:06:45 PM";"True";"Adding";"Adding 1 New IP_Sets"
"8/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"True";;;"132.245.162.0/25";"dfa204cf-c402-4afe-a017-ef9205dfb303";"6/22/2016 12:46:39 PM";"True";"Removing";"Removing 3 Old IP_Sets"
"8/1/2016 12:00:00 AM";"Required";"Exchange Online Protection";"True";;;"216.32.181.0/24";"106dfa30-4bfc-4502-9fe7-007ef9205cfb";"6/22/2016 12:46:41 PM";"True";"Removing";"Removing 2 Old IP_Sets"
"8/1/2016 12:00:00 AM";"Required";"Exchange Online";"True";;;"132.245.0.0/16";"018ef810-6dfa-4304-bfc5-029fe7107ef9";"6/22/2016 12:46:42 PM";"True";"Removing";"Removing 7 Old IP_Sets"
"7/21/2016 12:00:00 AM";"Required";"OneNote";"False";;;"104.211.163.139/32";"e7107ef9-205c-4fb4-83af-d6018ff8106d";"6/22/2016 12:46:44 PM";"True";"Adding";"Adding 3 New IP_Sets"
"7/21/2016 12:00:00 AM";"Required";"OneNote";"False";;;"168.61.25.60/32";"03bfd502-9fe7-4107-afa2-04cfc402afd6";"6/22/2016 12:46:47 PM";"True";"Removing";"Removing 19 Old IP_Sets"
